suite	backend	repeat	file	proof	goal_hash	status	category	milliseconds	synthetic	message	goal
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_client_injective	-	pass	-	57597.821	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_label_payload_target_match	-	pass	-	57606.645	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gQuery_label_target_is_gc	-	pass	-	57613.680	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_label_payload_target_match	-	pass	-	57626.449	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_topology	-	pass	-	67080.468	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_topology	-	pass	-	74885.801	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_topology	-	pass	-	96589.693	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_idle_no_gQuery	-	pass	-	102927.467	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_idle_no_gResp	-	pass	-	102650.302	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_unique_per_lc	-	pass	-	102661.105	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gQuery_unique_per_lc	-	pass	-	102665.932	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gQuery_excludes_gResp	-	pass	-	102675.998	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_causal_using_topology	-	fail	tactic	827.263	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_causal_using_topology	-	fail	tactic	839.422	false	-	-
